Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,AvgTalkDuration(Secs),Satisfaction rating
ID2573,Becky,14-02-2021,15:34:34,Payment related,Y,Y,66,00:06:47,407,5
ID2576,Becky,14-02-2021,16:27:50,Technical Support,Y,Y,39,00:05:14,314,1
ID2577,Becky,14-02-2021,16:37:55,Streaming,Y,Y,70,00:00:39,39,1
ID2585,Becky,14-02-2021,17:09:36,Technical Support,Y,Y,36,00:05:18,318,3
ID2599,Becky,15-02-2021,10:01:55,Technical Support,Y,Y,89,00:00:53,53,1
ID2600,Becky,15-02-2021,10:01:55,Streaming,Y,Y,103,00:05:57,357,4
ID2607,Becky,15-02-2021,11:34:05,Technical Support,Y,N,11,00:05:07,307,4
ID2610,Becky,15-02-2021,11:41:17,Admin Support,Y,Y,124,00:06:08,368,3
ID2613,Becky,15-02-2021,11:48:29,Technical Support,N,N,,,0,
ID2618,Becky,15-02-2021,12:21:36,Admin Support,Y,Y,59,00:02:05,125,4
ID2622,Becky,15-02-2021,13:00:29,Technical Support,Y,Y,120,00:02:45,165,1
ID2625,Becky,15-02-2021,13:39:22,Payment related,Y,Y,47,00:02:28,148,5
ID2628,Becky,15-02-2021,13:42:14,Admin Support,N,N,,,0,
ID2636,Becky,15-02-2021,14:51:22,Streaming,Y,Y,94,00:06:18,378,5
ID2637,Becky,15-02-2021,14:57:07,Technical Support,Y,N,54,00:03:36,216,3
ID2642,Becky,15-02-2021,15:47:31,Streaming,N,N,,,0,
ID2645,Becky,15-02-2021,17:11:02,Payment related,N,N,,,0,
ID2663,Becky,16-02-2021,11:06:43,Streaming,Y,Y,108,00:06:04,364,3
ID2684,Becky,16-02-2021,15:07:12,Admin Support,Y,Y,124,00:04:04,244,4
ID2689,Becky,16-02-2021,16:04:48,Technical Support,Y,Y,98,00:05:02,302,4
ID2696,Becky,16-02-2021,16:29:17,Streaming,Y,Y,30,00:05:33,333,3
ID2697,Becky,16-02-2021,16:32:10,Technical Support,N,N,,,0,
ID2699,Becky,16-02-2021,17:12:29,Streaming,Y,Y,69,00:05:11,311,4
ID2704,Becky,16-02-2021,17:31:12,Admin Support,Y,N,22,00:03:31,211,3
ID2707,Becky,16-02-2021,17:52:48,Payment related,Y,Y,15,00:02:49,169,3
ID2710,Becky,17-02-2021,09:01:26,Payment related,Y,Y,81,00:06:25,385,4
ID2719,Becky,17-02-2021,09:59:02,Streaming,Y,Y,36,00:05:02,302,1
ID2730,Becky,17-02-2021,11:24:00,Admin Support,Y,Y,49,00:01:04,64,4
ID2736,Becky,17-02-2021,12:05:46,Streaming,N,N,,,0,
ID2743,Becky,17-02-2021,13:03:22,Technical Support,Y,Y,79,00:03:51,231,4
ID2745,Becky,17-02-2021,13:24:58,Technical Support,Y,Y,93,00:05:36,336,3
ID2752,Becky,17-02-2021,14:29:46,Admin Support,Y,Y,110,00:06:06,366,4
ID2781,Becky,18-02-2021,10:00:29,Contract related,Y,N,64,00:06:09,369,2
ID2800,Becky,18-02-2021,11:34:05,Technical Support,Y,Y,102,00:02:24,144,5
ID2804,Becky,18-02-2021,13:04:48,Technical Support,Y,Y,93,00:06:04,364,2
ID2826,Becky,18-02-2021,16:59:31,Streaming,Y,Y,46,00:01:43,103,3
ID2839,Becky,19-02-2021,11:42:43,Payment related,Y,Y,113,00:00:41,41,2
ID2853,Becky,19-02-2021,14:26:53,Contract related,Y,Y,10,00:05:44,344,4
ID2856,Becky,19-02-2021,14:45:36,Admin Support,Y,Y,79,00:04:31,271,3
ID2862,Becky,19-02-2021,15:33:07,Contract related,N,N,,,0,
ID2864,Becky,19-02-2021,15:33:07,Payment related,Y,Y,12,00:01:09,69,4
ID2888,Becky,20-02-2021,11:00:58,Contract related,Y,Y,122,00:02:08,128,3
ID2894,Becky,20-02-2021,11:34:05,Streaming,Y,Y,70,00:05:22,322,1
ID2895,Becky,20-02-2021,11:41:17,Technical Support,Y,Y,117,00:01:54,114,4
ID2900,Becky,20-02-2021,12:02:53,Payment related,Y,Y,20,00:06:22,382,3
ID2904,Becky,20-02-2021,12:25:55,Payment related,Y,Y,114,00:03:07,187,4
ID2908,Becky,20-02-2021,12:51:50,Technical Support,N,N,,,0,
ID2921,Becky,20-02-2021,15:12:58,Payment related,Y,Y,30,00:05:50,350,3
ID2940,Becky,20-02-2021,17:25:26,Contract related,N,N,,,0,
ID2950,Becky,21-02-2021,11:06:43,Technical Support,Y,Y,71,00:03:49,229,1
ID2958,Becky,21-02-2021,11:42:43,Admin Support,N,N,,,0,
ID2961,Becky,21-02-2021,12:21:36,Streaming,Y,Y,84,00:03:49,229,3
ID2962,Becky,21-02-2021,12:21:36,Technical Support,Y,Y,99,00:02:35,155,5
ID2965,Becky,21-02-2021,12:57:36,Payment related,Y,Y,77,00:01:15,75,4
ID2970,Becky,21-02-2021,13:35:02,Payment related,Y,Y,125,00:03:09,189,1
ID2971,Becky,21-02-2021,13:56:38,Streaming,Y,Y,25,00:06:00,360,4
ID2973,Becky,21-02-2021,13:59:31,Technical Support,Y,N,97,00:04:40,280,3
ID2977,Becky,21-02-2021,14:47:02,Contract related,N,N,,,0,
ID2980,Becky,21-02-2021,14:58:34,Contract related,Y,Y,43,00:04:43,283,4
ID2992,Becky,21-02-2021,17:19:41,Technical Support,N,N,,,0,
ID3000,Becky,22-02-2021,09:44:38,Streaming,N,N,,,0,
ID3002,Becky,22-02-2021,11:12:29,Streaming,Y,Y,81,00:01:53,113,3
ID3019,Becky,22-02-2021,14:32:38,Technical Support,N,N,,,0,
ID3023,Becky,22-02-2021,15:12:58,Admin Support,Y,Y,114,00:05:05,305,2
ID3028,Becky,22-02-2021,15:37:26,Payment related,Y,Y,92,00:01:26,86,2
ID3032,Becky,22-02-2021,15:41:46,Contract related,Y,Y,87,00:01:42,102,5
ID3038,Becky,22-02-2021,16:39:22,Streaming,Y,Y,95,00:05:16,316,1
ID3042,Becky,22-02-2021,17:03:50,Admin Support,N,N,,,0,
ID3049,Becky,23-02-2021,09:23:02,Payment related,Y,Y,23,00:02:53,173,3
ID3055,Becky,23-02-2021,10:43:41,Admin Support,Y,N,89,00:01:52,112,3
ID3061,Becky,23-02-2021,12:01:26,Payment related,N,N,,,0,
ID3064,Becky,23-02-2021,12:41:46,Admin Support,Y,Y,29,00:01:10,70,3
ID3069,Becky,23-02-2021,13:37:55,Admin Support,Y,Y,56,00:00:37,37,5
ID3073,Becky,23-02-2021,14:28:19,Payment related,Y,Y,17,00:03:04,184,4
ID3083,Becky,23-02-2021,15:21:36,Contract related,Y,Y,69,00:02:17,137,1
ID3094,Becky,23-02-2021,16:55:12,Streaming,Y,Y,99,00:06:38,398,4
ID3099,Becky,23-02-2021,17:29:46,Streaming,Y,Y,52,00:03:34,214,1
ID3110,Becky,24-02-2021,13:35:02,Technical Support,Y,Y,51,00:01:11,71,4
ID3121,Becky,24-02-2021,15:17:17,Contract related,Y,Y,122,00:03:01,181,1
ID3122,Becky,24-02-2021,15:17:17,Contract related,Y,Y,92,00:02:44,164,4
ID3126,Becky,24-02-2021,15:28:48,Technical Support,Y,Y,68,00:01:48,108,1
ID3137,Becky,24-02-2021,16:48:00,Technical Support,Y,Y,33,00:04:39,279,2
ID3143,Becky,24-02-2021,17:28:19,Contract related,Y,Y,73,00:05:34,334,5
ID3151,Becky,24-02-2021,17:55:41,Streaming,Y,Y,24,00:02:25,145,3
ID3163,Becky,25-02-2021,10:20:38,Admin Support,Y,Y,48,00:05:40,340,3
ID3213,Becky,25-02-2021,17:24:00,Admin Support,N,N,,,0,
ID3230,Becky,26-02-2021,11:36:58,Payment related,Y,Y,97,00:05:29,329,2
ID3232,Becky,26-02-2021,11:44:10,Technical Support,N,N,,,0,
ID3237,Becky,26-02-2021,13:01:55,Admin Support,N,N,,,0,
ID3238,Becky,26-02-2021,13:01:55,Payment related,Y,N,16,00:03:40,220,4
ID3240,Becky,26-02-2021,13:06:14,Streaming,Y,N,16,00:03:18,198,5
ID3247,Becky,26-02-2021,15:01:26,Streaming,Y,Y,10,00:04:00,240,1
ID3249,Becky,26-02-2021,15:05:46,Streaming,Y,Y,99,00:05:08,308,4
ID3253,Becky,26-02-2021,16:04:48,Streaming,N,N,,,0,
ID3267,Becky,26-02-2021,17:39:50,Admin Support,Y,Y,27,00:06:32,392,4
ID3268,Becky,26-02-2021,17:39:50,Admin Support,Y,Y,26,00:05:47,347,4
ID3271,Becky,26-02-2021,17:51:22,Payment related,Y,Y,91,00:06:26,386,3
ID3276,Becky,27-02-2021,09:11:31,Contract related,N,N,,,0,
ID3296,Becky,27-02-2021,12:56:10,Streaming,Y,Y,34,00:05:11,311,5
ID3310,Becky,27-02-2021,15:08:38,Admin Support,Y,Y,25,00:05:06,306,3
ID3312,Becky,27-02-2021,15:25:55,Streaming,Y,Y,48,00:00:44,44,2
ID3325,Becky,27-02-2021,17:09:36,Admin Support,Y,Y,18,00:06:16,376,1
ID3326,Becky,27-02-2021,17:09:36,Payment related,N,N,,,0,
ID3330,Becky,28-02-2021,09:14:24,Admin Support,Y,Y,84,00:02:26,146,3
ID3347,Becky,28-02-2021,11:26:53,Contract related,Y,N,116,00:06:01,361,4
ID3348,Becky,28-02-2021,11:26:53,Payment related,Y,Y,89,00:02:13,133,4
ID3352,Becky,28-02-2021,11:34:05,Streaming,Y,Y,70,00:01:00,60,4
ID3355,Becky,28-02-2021,12:40:19,Streaming,Y,N,54,00:05:30,330,2
ID3358,Becky,28-02-2021,12:40:19,Streaming,Y,Y,101,00:05:06,306,1
ID3363,Becky,28-02-2021,13:20:38,Contract related,N,N,,,0,
ID3385,Becky,28-02-2021,17:32:38,Admin Support,Y,Y,44,00:06:50,410,3
ID3396,Becky,01-03-2021,09:57:36,Admin Support,Y,Y,81,00:05:49,349,4
ID3399,Becky,01-03-2021,10:33:36,Contract related,N,N,,,0,
ID3409,Becky,01-03-2021,13:06:14,Payment related,Y,Y,96,00:07:00,420,4
ID3410,Becky,01-03-2021,13:06:14,Payment related,Y,Y,33,00:02:24,144,2
ID3416,Becky,01-03-2021,13:14:53,Payment related,Y,Y,62,00:01:18,78,4
ID3421,Becky,01-03-2021,13:36:29,Payment related,Y,Y,69,00:00:37,37,5
ID3423,Becky,01-03-2021,13:37:55,Streaming,Y,Y,80,00:04:20,260,4
ID3424,Becky,01-03-2021,13:37:55,Contract related,Y,Y,101,00:00:49,49,5
ID3425,Becky,01-03-2021,13:58:05,Admin Support,Y,Y,99,00:01:51,111,5
ID3431,Becky,01-03-2021,14:16:48,Contract related,Y,Y,38,00:02:00,120,5
ID3433,Becky,01-03-2021,14:51:22,Streaming,Y,Y,26,00:01:18,78,4
ID3440,Becky,01-03-2021,15:43:12,Admin Support,Y,Y,62,00:01:03,63,4
ID3441,Becky,01-03-2021,16:33:36,Admin Support,Y,Y,123,00:05:42,342,5
ID3442,Becky,01-03-2021,16:33:36,Contract related,Y,Y,114,00:01:52,112,5
ID3443,Becky,01-03-2021,16:48:00,Contract related,N,N,,,0,
ID3446,Becky,01-03-2021,17:03:50,Payment related,Y,Y,31,00:01:40,100,2
ID3447,Becky,01-03-2021,17:16:48,Contract related,N,N,,,0,
ID3452,Becky,01-03-2021,17:39:50,Technical Support,Y,Y,37,00:01:14,74,1
ID3455,Becky,02-03-2021,09:44:38,Streaming,Y,Y,53,00:04:32,272,3
ID3462,Becky,02-03-2021,10:29:17,Technical Support,Y,Y,35,00:02:14,134,3
ID3468,Becky,02-03-2021,11:08:10,Payment related,Y,N,106,00:06:48,408,3
ID3472,Becky,02-03-2021,11:57:07,Payment related,Y,Y,112,00:05:13,313,4
ID3485,Becky,02-03-2021,14:34:05,Payment related,Y,Y,91,00:03:43,223,5
ID3513,Becky,02-03-2021,17:29:46,Streaming,Y,Y,49,00:04:15,255,3
ID3514,Becky,02-03-2021,17:29:46,Contract related,Y,Y,76,00:01:25,85,3
ID3535,Becky,03-03-2021,14:08:10,Contract related,Y,Y,59,00:02:54,174,5
ID3541,Becky,03-03-2021,15:25:55,Payment related,N,N,,,0,
ID3547,Becky,03-03-2021,15:33:07,Payment related,Y,Y,36,00:01:43,103,1
ID3551,Becky,03-03-2021,15:54:43,Payment related,Y,Y,94,00:03:12,192,4
ID3559,Becky,03-03-2021,16:17:46,Technical Support,Y,Y,100,00:00:33,33,1
ID3589,Becky,04-03-2021,11:11:02,Admin Support,N,N,,,0,
ID3591,Becky,04-03-2021,11:32:38,Contract related,Y,Y,90,00:02:23,143,3
ID3592,Becky,04-03-2021,11:32:38,Technical Support,Y,Y,106,00:04:40,280,5
ID3595,Becky,04-03-2021,12:00:00,Payment related,Y,Y,50,00:01:20,80,3
ID3616,Becky,04-03-2021,15:36:00,Payment related,Y,Y,32,00:06:26,386,3
ID3620,Becky,04-03-2021,16:06:14,Streaming,Y,Y,23,00:00:31,31,3
ID3626,Becky,04-03-2021,16:36:29,Contract related,Y,Y,83,00:05:52,352,4
ID3633,Becky,04-03-2021,17:25:26,Admin Support,Y,Y,46,00:04:32,272,4
ID3635,Becky,04-03-2021,17:39:50,Streaming,Y,Y,48,00:05:55,355,4
ID3637,Becky,05-03-2021,10:24:58,Payment related,Y,N,98,00:00:59,59,5
ID3638,Becky,05-03-2021,10:24:58,Admin Support,Y,Y,59,00:05:22,322,5
ID3644,Becky,05-03-2021,11:15:22,Streaming,Y,Y,112,00:00:59,59,3
ID3648,Becky,05-03-2021,11:44:10,Admin Support,Y,Y,62,00:05:59,359,4
ID3657,Becky,05-03-2021,12:50:24,Payment related,Y,Y,34,00:01:53,113,3
ID3663,Becky,05-03-2021,14:13:55,Streaming,Y,Y,11,00:06:48,408,4
ID3668,Becky,05-03-2021,15:15:50,Streaming,N,N,,,0,
ID3669,Becky,05-03-2021,15:51:50,Streaming,Y,Y,105,00:03:30,210,4
ID3689,Becky,05-03-2021,17:52:48,Admin Support,Y,Y,29,00:03:17,197,2
ID3695,Becky,06-03-2021,10:00:29,Contract related,Y,Y,56,00:02:27,147,5
ID3700,Becky,06-03-2021,10:17:46,Contract related,Y,Y,66,00:03:27,207,2
ID3713,Becky,06-03-2021,12:07:12,Admin Support,Y,Y,33,00:04:52,292,4
ID3724,Becky,06-03-2021,13:42:14,Admin Support,Y,Y,84,00:06:06,366,3
ID3727,Becky,06-03-2021,13:49:26,Admin Support,Y,Y,22,00:04:45,285,4
ID3731,Becky,06-03-2021,14:28:19,Streaming,N,N,,,0,
ID3733,Becky,06-03-2021,16:10:34,Contract related,Y,Y,57,00:03:23,203,5
ID3766,Becky,07-03-2021,12:33:07,Admin Support,Y,Y,104,00:06:28,388,4
ID3769,Becky,07-03-2021,13:20:38,Payment related,Y,Y,22,00:06:19,379,3
ID3771,Becky,07-03-2021,13:40:48,Payment related,N,N,,,0,
ID3785,Becky,07-03-2021,15:30:14,Admin Support,Y,Y,59,00:03:40,220,2
ID3798,Becky,07-03-2021,16:58:05,Admin Support,Y,N,22,00:05:49,349,5
ID3804,Becky,08-03-2021,09:57:36,Streaming,Y,Y,27,00:04:14,254,2
ID3809,Becky,08-03-2021,10:36:29,Payment related,Y,Y,112,00:03:46,226,4
ID3829,Becky,08-03-2021,13:55:12,Streaming,Y,Y,17,00:03:38,218,1
ID3834,Becky,08-03-2021,15:00:00,Payment related,Y,Y,110,00:01:54,114,3
ID3838,Becky,08-03-2021,15:25:55,Technical Support,Y,Y,18,00:02:59,179,5
ID3839,Becky,08-03-2021,15:40:19,Payment related,Y,Y,61,00:02:21,141,4
ID3843,Becky,08-03-2021,17:00:58,Contract related,Y,N,95,00:05:05,305,3
ID3846,Becky,08-03-2021,17:31:12,Admin Support,Y,Y,21,00:02:51,171,5
ID3860,Becky,09-03-2021,09:40:19,Contract related,Y,Y,66,00:02:15,135,1
ID3866,Becky,09-03-2021,10:29:17,Contract related,Y,N,41,00:05:24,324,3
ID3874,Becky,09-03-2021,11:22:34,Streaming,Y,N,41,00:06:21,381,4
ID3876,Becky,09-03-2021,11:48:29,Streaming,Y,N,63,00:05:06,306,2
ID3885,Becky,09-03-2021,15:23:02,Contract related,Y,Y,72,00:04:43,283,3
ID3891,Becky,09-03-2021,15:43:12,Admin Support,Y,Y,22,00:04:40,280,3
ID3893,Becky,09-03-2021,15:44:38,Contract related,Y,N,79,00:06:02,362,1
ID3902,Becky,09-03-2021,17:06:43,Admin Support,N,N,,,0,
ID3910,Becky,10-03-2021,10:06:14,Admin Support,Y,Y,48,00:01:31,91,4
ID3920,Becky,10-03-2021,12:48:58,Streaming,Y,Y,43,00:00:36,36,3
ID3921,Becky,10-03-2021,13:29:17,Streaming,Y,Y,74,00:02:40,160,4
ID3942,Becky,10-03-2021,16:30:43,Payment related,Y,Y,103,00:01:23,83,3
ID3965,Becky,11-03-2021,10:49:26,Contract related,Y,Y,72,00:05:11,311,3
ID3988,Becky,11-03-2021,12:57:36,Admin Support,N,N,,,0,
ID3992,Becky,11-03-2021,13:40:48,Admin Support,Y,Y,96,00:03:34,214,1
ID3996,Becky,11-03-2021,13:56:38,Streaming,Y,Y,75,00:01:55,115,2
ID4000,Becky,11-03-2021,14:22:34,Streaming,Y,Y,113,00:02:55,175,5
ID4008,Becky,11-03-2021,15:24:29,Streaming,Y,Y,69,00:03:42,222,4
ID4013,Becky,11-03-2021,16:10:34,Streaming,Y,Y,85,00:03:44,224,3
ID4048,Becky,12-03-2021,12:01:26,Payment related,N,N,,,0,
ID4063,Becky,12-03-2021,16:06:14,Technical Support,Y,Y,25,00:05:10,310,3
ID4064,Becky,12-03-2021,16:06:14,Streaming,Y,N,65,00:02:07,127,2
ID4067,Becky,12-03-2021,17:00:58,Admin Support,Y,Y,90,00:03:39,219,3
ID4068,Becky,12-03-2021,17:00:58,Payment related,Y,Y,45,00:01:31,91,3
ID4082,Becky,13-03-2021,11:15:22,Admin Support,Y,Y,36,00:00:50,50,1
ID4096,Becky,13-03-2021,14:38:24,Technical Support,Y,Y,71,00:00:34,34,4
ID4099,Becky,13-03-2021,15:00:00,Admin Support,Y,Y,115,00:05:12,312,1
ID4100,Becky,13-03-2021,15:00:00,Contract related,Y,Y,36,00:05:11,311,5
ID4102,Becky,13-03-2021,15:02:53,Contract related,Y,Y,51,00:01:03,63,3
ID4111,Becky,13-03-2021,16:17:46,Payment related,Y,Y,41,00:03:41,221,4
ID4112,Becky,13-03-2021,16:17:46,Streaming,Y,Y,22,00:00:43,43,1
ID4117,Becky,13-03-2021,17:24:00,Technical Support,Y,Y,107,00:06:33,393,3
ID4121,Becky,14-03-2021,09:00:00,Streaming,Y,Y,50,00:01:57,117,4
ID4123,Becky,14-03-2021,09:20:10,Admin Support,Y,Y,22,00:04:21,261,4
ID4127,Becky,14-03-2021,10:07:41,Payment related,Y,Y,21,00:05:46,346,3
ID4148,Becky,14-03-2021,13:24:58,Technical Support,N,N,,,0,
ID4157,Becky,14-03-2021,14:39:50,Admin Support,N,N,,,0,
ID4174,Becky,15-03-2021,09:30:14,Streaming,Y,Y,71,00:01:19,79,5
ID4186,Becky,15-03-2021,11:09:36,Streaming,N,N,,,0,
ID4191,Becky,15-03-2021,12:28:48,Admin Support,Y,Y,14,00:05:44,344,4
ID4193,Becky,15-03-2021,13:07:41,Contract related,N,N,,,0,
ID4205,Becky,15-03-2021,16:04:48,Payment related,Y,Y,28,00:02:32,152,5
ID4209,Becky,15-03-2021,17:05:17,Streaming,Y,Y,92,00:01:24,84,1
ID4217,Becky,15-03-2021,17:32:38,Admin Support,Y,Y,30,00:03:29,209,3
ID4235,Becky,16-03-2021,11:12:29,Technical Support,N,N,,,0,
ID4257,Becky,16-03-2021,14:13:55,Streaming,Y,Y,90,00:04:55,295,3
ID4259,Becky,16-03-2021,14:13:55,Contract related,Y,Y,18,00:01:56,116,5
ID4273,Becky,16-03-2021,16:13:26,Contract related,Y,N,26,00:06:19,379,3
ID4285,Becky,17-03-2021,10:59:31,Technical Support,Y,Y,93,00:05:21,321,1
ID4299,Becky,17-03-2021,14:00:58,Payment related,N,N,,,0,
ID4315,Becky,17-03-2021,16:46:34,Streaming,Y,Y,70,00:05:35,335,4
ID4350,Becky,18-03-2021,13:49:26,Streaming,Y,Y,104,00:00:46,46,2
ID4357,Becky,18-03-2021,14:52:48,Technical Support,Y,Y,65,00:03:42,222,5
ID4366,Becky,18-03-2021,16:16:19,Streaming,Y,Y,96,00:02:14,134,5
ID4373,Becky,18-03-2021,17:22:34,Streaming,Y,Y,44,00:02:44,164,5
ID4382,Becky,19-03-2021,09:47:31,Technical Support,Y,Y,39,00:05:10,310,5
ID4383,Becky,19-03-2021,10:03:22,Payment related,Y,Y,102,00:05:27,327,2
ID4385,Becky,19-03-2021,10:14:53,Payment related,N,N,,,0,
ID4388,Becky,19-03-2021,11:12:29,Payment related,N,N,,,0,
ID4389,Becky,19-03-2021,11:13:55,Contract related,Y,Y,123,00:02:32,152,3
ID4415,Becky,19-03-2021,16:27:50,Contract related,Y,Y,101,00:01:24,84,4
ID4428,Becky,20-03-2021,10:19:12,Payment related,Y,Y,81,00:04:45,285,4
ID4434,Becky,20-03-2021,11:25:26,Technical Support,Y,Y,30,00:06:15,375,3
ID4435,Becky,20-03-2021,11:47:02,Admin Support,Y,Y,91,00:01:59,119,1
ID4437,Becky,20-03-2021,11:55:41,Contract related,N,N,,,0,
ID4443,Becky,20-03-2021,13:07:41,Technical Support,Y,Y,24,00:01:50,110,5
ID4452,Becky,20-03-2021,14:26:53,Streaming,Y,Y,29,00:01:13,73,3
ID4458,Becky,20-03-2021,15:43:12,Technical Support,N,N,,,0,
ID4465,Becky,20-03-2021,16:06:14,Streaming,Y,Y,108,00:01:06,66,5
ID4489,Becky,21-03-2021,11:09:36,Payment related,Y,Y,17,00:01:58,118,4
ID4492,Becky,21-03-2021,11:31:12,Streaming,Y,Y,101,00:03:22,202,3
ID4493,Becky,21-03-2021,11:47:02,Contract related,Y,Y,69,00:02:34,154,1
ID4495,Becky,21-03-2021,11:55:41,Technical Support,Y,Y,84,00:02:00,120,4
ID4508,Becky,21-03-2021,13:30:43,Streaming,Y,Y,31,00:03:19,199,4
ID4512,Becky,21-03-2021,14:12:29,Contract related,Y,Y,111,00:05:25,325,3
ID4530,Becky,21-03-2021,16:12:00,Streaming,Y,Y,100,00:01:48,108,4
ID4533,Becky,21-03-2021,17:26:53,Admin Support,N,N,,,0,
ID4536,Becky,21-03-2021,17:32:38,Payment related,N,N,,,0,
ID4558,Becky,22-03-2021,12:46:05,Streaming,Y,Y,10,00:01:49,109,5
ID4561,Becky,22-03-2021,13:27:50,Contract related,Y,Y,95,00:04:04,244,4
ID4568,Becky,22-03-2021,14:13:55,Technical Support,Y,Y,109,00:03:09,189,2
ID4571,Becky,22-03-2021,14:51:22,Technical Support,N,N,,,0,
ID4584,Becky,22-03-2021,16:29:17,Technical Support,Y,Y,36,00:02:11,131,4
ID4591,Becky,22-03-2021,17:58:34,Admin Support,Y,Y,77,00:02:11,131,5
ID4595,Becky,23-03-2021,09:47:31,Admin Support,Y,Y,112,00:04:40,280,4
ID4612,Becky,23-03-2021,14:26:53,Technical Support,Y,Y,43,00:01:32,92,4
ID4631,Becky,23-03-2021,17:21:07,Payment related,Y,Y,19,00:03:48,228,3
ID4648,Becky,24-03-2021,09:50:24,Technical Support,Y,Y,26,00:03:51,231,5
ID4655,Becky,24-03-2021,10:52:19,Streaming,Y,N,72,00:05:39,339,4
ID4666,Becky,24-03-2021,13:17:46,Streaming,Y,Y,91,00:01:53,113,3
ID4667,Becky,24-03-2021,13:42:14,Technical Support,Y,Y,15,00:01:56,116,5
ID4682,Becky,24-03-2021,15:46:05,Technical Support,Y,Y,45,00:05:50,350,3
ID4690,Becky,24-03-2021,16:30:43,Streaming,Y,Y,61,00:04:12,252,1
ID4712,Becky,25-03-2021,12:04:19,Payment related,Y,Y,95,00:01:37,97,3
ID4717,Becky,25-03-2021,14:49:55,Admin Support,Y,N,70,00:00:37,37,1
ID4724,Becky,25-03-2021,15:23:02,Contract related,Y,Y,74,00:06:46,406,4
ID4735,Becky,25-03-2021,17:35:31,Contract related,N,N,,,0,
ID4753,Becky,26-03-2021,10:56:38,Streaming,Y,Y,20,00:01:25,85,4
ID4755,Becky,26-03-2021,11:48:29,Admin Support,Y,Y,29,00:05:32,332,3
ID4761,Becky,26-03-2021,12:24:29,Contract related,Y,Y,16,00:05:50,350,5
ID4767,Becky,26-03-2021,12:51:50,Technical Support,Y,N,17,00:02:02,122,4
ID4774,Becky,26-03-2021,14:38:24,Admin Support,N,N,,,0,
ID4777,Becky,26-03-2021,15:20:10,Contract related,Y,Y,35,00:02:57,177,1
ID4781,Becky,26-03-2021,15:53:17,Admin Support,Y,Y,125,00:01:48,108,1
ID4784,Becky,26-03-2021,16:27:50,Payment related,Y,Y,101,00:04:57,297,3
ID4788,Becky,26-03-2021,17:05:17,Admin Support,Y,Y,10,00:02:16,136,1
ID4794,Becky,27-03-2021,09:36:00,Payment related,Y,N,70,00:02:01,121,5
ID4802,Becky,27-03-2021,11:45:36,Payment related,Y,Y,124,00:04:13,253,5
ID4804,Becky,27-03-2021,11:48:29,Admin Support,Y,Y,94,00:01:20,80,4
ID4808,Becky,27-03-2021,12:25:55,Payment related,N,N,,,0,
ID4812,Becky,27-03-2021,13:23:31,Payment related,Y,Y,43,00:01:30,90,4
ID4816,Becky,27-03-2021,14:09:36,Payment related,Y,Y,51,00:01:54,114,3
ID4823,Becky,27-03-2021,15:21:36,Contract related,N,N,,,0,
ID4828,Becky,27-03-2021,15:36:00,Payment related,Y,Y,102,00:06:17,377,4
ID4834,Becky,27-03-2021,15:51:50,Technical Support,Y,Y,47,00:02:39,159,3
ID4848,Becky,27-03-2021,17:15:22,Technical Support,Y,Y,55,00:04:14,254,4
ID4858,Becky,28-03-2021,11:03:50,Payment related,N,N,,,0,
ID4864,Becky,28-03-2021,12:47:31,Technical Support,Y,Y,79,00:03:22,202,1
ID4865,Becky,28-03-2021,13:04:48,Admin Support,Y,Y,23,00:00:52,52,1
ID4877,Becky,28-03-2021,16:58:05,Payment related,Y,Y,119,00:05:04,304,1
ID4897,Becky,29-03-2021,10:45:07,Admin Support,Y,Y,77,00:01:31,91,4
ID4908,Becky,29-03-2021,11:52:48,Admin Support,Y,Y,44,00:02:33,153,2
ID4916,Becky,29-03-2021,13:30:43,Streaming,N,N,,,0,
ID4917,Becky,29-03-2021,13:45:07,Technical Support,N,N,,,0,
ID4918,Becky,29-03-2021,13:45:07,Admin Support,Y,Y,91,00:00:30,30,4
ID4924,Becky,29-03-2021,14:52:48,Contract related,N,N,,,0,
ID4925,Becky,29-03-2021,14:58:34,Admin Support,Y,Y,47,00:04:10,250,5
ID4931,Becky,29-03-2021,15:11:31,Contract related,Y,Y,75,00:03:09,189,4
ID4935,Becky,29-03-2021,15:36:00,Technical Support,Y,Y,96,00:05:18,318,5
ID4951,Becky,30-03-2021,09:25:55,Contract related,Y,Y,63,00:03:01,181,5
ID4958,Becky,30-03-2021,12:46:05,Payment related,Y,N,116,00:03:05,185,4
ID4965,Becky,30-03-2021,15:50:24,Admin Support,N,N,,,0,
ID4980,Becky,31-03-2021,10:49:26,Admin Support,Y,Y,37,00:04:19,259,5
ID4981,Becky,31-03-2021,11:08:10,Admin Support,Y,Y,23,00:04:47,287,4
ID4990,Becky,31-03-2021,13:42:14,Payment related,Y,Y,122,00:04:59,299,4
ID0022,Dan,01-01-2021,12:02:53,Admin Support,Y,Y,89,00:05:50,350,5
ID0026,Dan,01-01-2021,12:30:14,Payment related,N,N,,,0,
ID0047,Dan,01-01-2021,17:13:55,Admin Support,Y,Y,107,00:02:22,142,3
ID0050,Dan,01-01-2021,17:25:26,Technical Support,N,N,,,0,
